timestamps,datacenter_energy,cooling_energy,total_energy,carbon_intensity,carbon_emissions,water_usage,ambient_temperature,workload
2023-06-01 00:00:00,2983267.0318198465,313.8819111608915,2983580.9137310074,453.34567946924227,1352.5935165868464,0.0,22.5,0.48660254037844386
2023-06-01 01:00:00,2978648.3347013616,312.2084535750758,2978960.5431549367,456.1959431868686,1358.9897147010327,0.0,21.7,0.4965925826289069
2023-06-01 02:00:00,2990973.139555555,313.04326306463946,2991286.1828186195,455.3416235859058,1362.0571070947167,0.0,22.1,0.5
2023-06-01 03:00:00,2993109.048256917,313.67191360383845,2993422.7201705207,449.71704958940455,1346.1932338889762,0.0,22.4,0.4965925826289069
2023-06-01 04:00:00,2960543.0533754025,311.5851338049092,2960854.6385092074,442.4733691977434,1310.0993276059355,0.0,21.4,0.48660254037844386
2023-06-01 05:00:00,2918876.4486947837,309.3232975243448,2919185.771992308,435.1930090121772,1270.409239978868,0.0,20.3,0.47071067811865475
2023-06-01 06:00:00,2956164.424222222,315.56894753624914,2956479.9931697585,427.9654654825465,1265.2713364667316,0.0,23.3,0.45
2023-06-01 07:00:00,2813796.4808954657,304.3619547796177,2814100.8428502455,421.4766365856083,1186.077758257247,0.0,17.8,0.4258819045102521
2023-06-01 08:00:00,3117813.1035555555,302.279286409169,3118115.3828419647,418.2151874476201,1304.0432093185602,0.0,16.7,0.7
2023-06-01 09:00:00,3202237.999790932,304.3619547796177,3202542.361745712,417.3518549990502,1336.5869953876122,0.0,17.8,0.7517638090205041
2023-06-01 10:00:00,3237010.1235555555,302.279286409169,3237312.4028419647,419.54601248670303,1358.2015097860935,0.0,16.7,0.7999999999999999
2023-06-01 11:00:00,3296712.226945123,303.21729461726494,3297015.4442397403,424.61371711017523,1399.9579831482918,0.0,17.2,0.8414213562373094
2023-06-01 12:00:00,3334597.4794174703,303.21729461726494,3334900.6967120874,430.4978649079525,1435.6676296145968,0.0,17.2,0.8732050807568876
2023-06-01 13:00:00,3370808.042069389,304.3619547796177,3371112.404024169,437.10226497109085,1473.5208672711033,0.0,17.8,0.8931851652578137
2023-06-01 14:00:00,3366536.224666667,303.21729461726494,3366839.4419612843,443.9949962712876,1494.8598654796244,0.0,17.2,0.8999999999999999
2023-06-01 15:00:00,3348084.0636249445,302.279286409169,3348386.342911354,448.8645536327215,1502.9719412008055,0.0,16.7,0.8931851652578137
2023-06-01 16:00:00,3311873.500973026,301.1739793659652,3312174.6749523915,451.2292164240841,1494.549983238463,0.0,16.1,0.8732050807568877
2023-06-01 17:00:00,3263659.167389568,300.2707783357952,3263959.4381679036,451.72477924766935,1474.411356679743,0.0,15.6,0.8414213562373095
2023-06-01 18:00:00,3214286.1451111115,300.2707783357952,3214586.415889447,450.6914312234931,1448.786552568814,0.0,15.6,0.7999999999999999
2023-06-01 19:00:00,3109276.2697909325,296.3489292025866,3109572.618720135,448.8731419963325,1395.8036316306707,0.0,13.3,0.7517638090205041
2023-06-01 20:00:00,2689984.2920000004,296.3489292025866,2690280.640929203,446.935228580973,1202.3811932006597,0.0,13.3,0.4
2023-06-01 21:00:00,2720834.7508954657,296.3489292025866,2721131.0998246684,445.84621956791153,1213.2060138055017,0.0,13.3,0.4258819045102521
2023-06-01 22:00:00,2726858.823555555,294.62348256326976,2727153.4470381183,446.6971335102301,1218.2116274344708,0.0,12.2,0.45
2023-06-01 23:00:00,2741216.2535836725,293.87437720619613,2741510.1279608784,449.3332529709487,1231.8516638494632,0.0,11.7,0.47071067811865475
2023-06-02 00:00:00,2760158.879819846,293.87437720619613,2760452.7541970517,453.34567946924227,1251.4393294942035,0.0,11.7,0.48660254037844386
2023-06-02 01:00:00,2772066.7124791387,293.87437720619613,2772360.5868563447,456.1959431868686,1264.7396527750307,0.0,11.7,0.4965925826289069
2023-06-02 02:00:00,2776128.252444444,293.87437720619613,2776422.12682165,455.3416235859058,1264.2205589868038,0.0,11.7,0.5
2023-06-02 03:00:00,2772066.7124791387,293.87437720619613,2772360.5868563447,449.71704958940455,1246.7778235189855,0.0,11.7,0.4965925826289069
2023-06-02 04:00:00,2760158.879819846,293.87437720619613,2760452.7541970517,442.4733691977434,1221.4268306607596,0.0,11.7,0.48660254037844386
2023-06-02 05:00:00,2751545.3346947846,294.62348256326976,2751839.9581773477,435.1930090121772,1197.581511719144,0.0,12.2,0.47071067811865475
2023-06-02 06:00:00,2739253.7208888885,295.5517520487189,2739549.272640937,427.9654654825465,1172.4324796781505,0.0,12.8,0.45
2023-06-02 07:00:00,2768348.524006577,300.2707783357952,2768648.794784913,421.4766365856083,1166.920781912743,0.0,15.6,0.4258819045102521
