timestamps,datacenter_energy,cooling_energy,total_energy,carbon_intensity,carbon_emissions,water_usage,ambient_temperature,workload
2023-06-01 00:00:00,3146466.5133754024,330.5988139961742,3146797.1121893986,527.3219768943267,1659.375274085072,0.0,30.4,0.48660254037844386
2023-06-01 01:00:00,3127387.1027013613,327.47042950936515,3127714.5731308707,547.0067327244874,1710.8809295430824,0.0,28.9,0.4965925826289069
2023-06-01 02:00:00,3104593.0317777777,324.7236275860461,3104917.7554053636,569.3747039999909,1767.8616279282448,0.0,27.6,0.5
2023-06-01 03:00:00,3090202.4107013615,323.6611001475965,3090526.0718015092,579.9898534162469,1792.4737633632467,0.0,27.1,0.4965925826289069
2023-06-01 04:00:00,3084492.0267087356,324.29893408206266,3084816.3256428177,582.9315203764008,1798.2366707889103,0.0,27.4,0.48660254037844386
2023-06-01 05:00:00,3088273.378917007,326.62816369445886,3088600.007080701,588.0154377257563,1816.1444851233325,0.0,28.5,0.47071067811865475
2023-06-01 06:00:00,3036731.2568888892,323.87380935995503,3037055.130698249,595.0019738030891,1807.0537973142568,0.0,27.2,0.45
2023-06-01 07:00:00,3043102.0815621326,327.47042950936515,3043429.551991642,605.3499322800687,1842.3398731973004,0.0,28.9,0.4258819045102521
2023-06-01 08:00:00,3415290.639555555,332.0391473552091,3415622.67870291,616.9327622247579,2107.209533889713,0.0,31.1,0.7
2023-06-01 09:00:00,3534834.41156871,337.6412922454325,3535172.0528609557,623.6754814996259,2204.8001322520777,0.0,33.9,0.7517638090205041
2023-06-01 10:00:00,3650173.3680000007,342.93965646633995,3650516.307656467,628.191366662527,2293.2228283305576,0.0,36.7,0.7999999999999999
2023-06-01 11:00:00,3699546.3902784577,342.93965646633995,3699889.329934924,630.2106479823435,2331.7096520812474,0.0,36.7,0.8414213562373094
2023-06-01 12:00:00,3793208.680750803,347.7364114339894,3793556.417162237,629.5203669621687,2388.1210278236617,0.0,39.4,0.8732050807568876
2023-06-01 13:00:00,3794300.367624945,345.8186449251738,3794646.18626987,626.7582458062386,2378.325787161837,0.0,38.3,0.8931851652578137
2023-06-01 14:00:00,3825147.425999999,347.7364114339894,3825495.162411433,620.3184690599364,2373.025302543253,0.0,39.4,0.8999999999999999
2023-06-01 15:00:00,3829419.2434027223,350.60977536545323,3829769.8531780876,596.8542056827639,2285.814243666403,0.0,41.1,0.8931851652578137
2023-06-01 16:00:00,3805603.5780841373,348.76246585046846,3805952.3405499877,564.244619301997,2147.488129475172,0.0,40.0,0.8732050807568877
2023-06-01 17:00:00,3767718.3256117916,348.76246585046846,3768067.088077642,541.9662436493898,2042.1651655443338,0.0,40.0,0.8414213562373095
2023-06-01 18:00:00,3695621.3248888887,346.8707269078745,3695968.195615797,529.9277287767085,1958.5960315336288,0.0,38.9,0.7999999999999999
2023-06-01 19:00:00,3625730.3253464876,345.8186449251738,3626076.1439914126,524.2109642170963,1900.8288717663488,0.0,38.3,0.7517638090205041
2023-06-01 20:00:00,3173385.2880000006,342.93965646633995,3173728.227656467,520.7141506131762,1652.6051983411985,0.0,36.7,0.4
2023-06-01 21:00:00,3133997.995339911,336.46455769163543,3134334.4598976024,517.2294582201675,1621.1701145736383,0.0,33.3,0.4258819045102521
2023-06-01 22:00:00,3162746.0464444445,336.46455769163543,3163082.511002136,516.3610391519535,1633.2925723044334,0.0,33.3,0.45
2023-06-01 23:00:00,3187432.5575836725,336.46455769163543,3187769.022141364,518.8970511509605,1654.1239453395344,0.0,33.3,0.47071067811865475
2023-06-02 00:00:00,3150598.1458198465,331.01174234235856,3150929.157562189,527.3219768943267,1661.5541924196687,0.0,30.6,0.48660254037844386
2023-06-02 01:00:00,3127387.1027013613,327.47042950936515,3127714.5731308707,547.0067327244874,1710.8809295430824,0.0,28.9,0.4965925826289069
2023-06-02 02:00:00,3108724.6642222228,325.1478428127021,3109049.8120650356,569.3747039999909,1770.2143164657568,0.0,27.8,0.5
2023-06-02 03:00:00,3092268.2269235835,323.87380935995503,3092592.1007329435,579.9898534162469,1793.6720391803428,0.0,27.2,0.4965925826289069
2023-06-02 04:00:00,3057636.415819846,321.53006848993004,3057957.945888336,582.9315203764008,1782.5800746437833,0.0,26.1,0.48660254037844386
2023-06-02 05:00:00,3038693.7895836723,321.53006848993004,3039015.319652162,588.0154377257563,1786.9879234405453,0.0,26.1,0.47071067811865475
2023-06-02 06:00:00,3036731.2568888892,323.87380935995503,3037055.130698249,595.0019738030891,1807.0537973142568,0.0,27.2,0.45
