timestamps,datacenter_energy,cooling_energy,total_energy,carbon_intensity,carbon_emissions,water_usage,ambient_temperature,workload
2023-06-01 00:00:00,3043175.70226429,320.0363020036665,3043495.7385662934,288.0205824002644,876.5894151545866,0.0,25.4,0.48660254037844386
2023-06-01 01:00:00,3046820.270034695,319.1829447521464,3047139.4529794473,285.35052120794404,869.5028311009748,0.0,25.0,0.4965925826289069
2023-06-01 02:00:00,3042618.5451111114,318.33027103053894,3042936.8753821417,281.1868506192232,855.6338366218041,0.0,24.6,0.5
2023-06-01 03:00:00,3040622.8213680284,318.5433523255985,3040941.364720354,275.23540677755216,836.9747335054911,0.0,24.7,0.4965925826289069
2023-06-01 04:00:00,3034912.437375402,319.1829447521464,3035231.6203201544,270.7421382100094,821.7650988481099,0.0,25.0,0.48660254037844386
2023-06-01 05:00:00,3030430.5246947845,320.6765169468759,3030751.2012117314,266.04192106951615,806.3068718541127,0.0,25.7,0.47071067811865475
2023-06-01 06:00:00,3003678.1973333335,320.46310616101533,3003998.6604394945,262.38251537548433,788.1967247107,0.0,25.6,0.45
2023-06-01 07:00:00,2974930.1462287996,320.46310616101533,2975250.6093349606,260.38578326279435,774.7129603147899,0.0,25.6,0.4258819045102521
2023-06-01 08:00:00,3334723.806888889,323.87380935995503,3335047.680698249,258.567952684255,862.3364509025191,0.0,27.2,0.7
2023-06-01 09:00:00,3431543.6004575994,327.47042950936515,3431871.070887109,259.2471181042899,889.702684832966,0.0,28.9,0.7517638090205041
2023-06-01 10:00:00,3489039.702666667,327.47042950936515,3489367.1730961762,263.65975595988016,920.0056973129548,0.0,28.9,0.7999999999999999
2023-06-01 11:00:00,3583860.681834013,332.0391473552091,3584192.7209813683,268.1153057855365,960.9769273802137,0.0,31.1,0.8414213562373094
2023-06-01 12:00:00,3621745.9343063585,332.0391473552091,3622077.9734537136,270.76954235127675,980.748395232702,0.0,31.1,0.8732050807568876
2023-06-01 13:00:00,3645561.599624945,332.0391473552091,3645893.6387723,273.02521059562787,995.4208785350672,0.0,31.1,0.8931851652578137
2023-06-01 14:00:00,3666079.5768888886,333.2621448361446,3666412.8390337247,273.91669778715743,1004.2916975925547,0.0,31.7,0.8999999999999999
2023-06-01 15:00:00,3645561.599624945,332.0391473552091,3645893.6387723,273.04602248396446,995.4967564663643,0.0,31.1,0.8931851652578137
2023-06-01 16:00:00,3621745.9343063594,332.0391473552091,3622077.9734537145,272.61061032501806,987.4168869880216,0.0,31.1,0.8732050807568877
2023-06-01 17:00:00,3526017.8276117905,326.205984725175,3526344.0335965157,273.09221266755253,963.0170947618947,0.0,28.3,0.8414213562373095
2023-06-01 18:00:00,3466315.724222223,325.1478428127021,3466640.8720650356,273.1727326861891,946.9917602636393,0.0,27.8,0.7999999999999999
