timestamps,datacenter_energy,cooling_energy,total_energy,carbon_intensity,carbon_emissions,water_usage,ambient_temperature,workload
2023-06-01 00:00:00,3018385.9075976238,5501.295645233299,3931053.3642157144,371.9097252752193,1461.9969767276928,1820.5213,24.2,0.48660254037844386
2023-06-01 01:00:00,3022030.475368028,5500.411611437738,3935790.1530733057,386.9938720421317,1523.1266708831329,1829.7062,23.8,0.4965925826289069
2023-06-01 02:00:00,3021960.3828888894,5499.970333308219,3935698.459188857,386.3783750990497,1520.6687755412242,1837.0154,23.6,0.5
2023-06-01 03:00:00,3015833.0267013614,5499.749903638394,3927732.6095864996,374.6891950293277,1471.6789697764063,1838.9224,23.5,0.4965925826289069
2023-06-01 04:00:00,3012188.458930957,5500.632445758867,3922995.818789731,360.08627081630397,1412.6169348159472,1837.4113,23.9,0.48660254037844386
2023-06-01 05:00:00,3009772.362472562,5502.40287952207,3919857.19495771,345.66464558512956,1354.956048039377,1826.7141,24.7,0.47071067811865475
2023-06-01 06:00:00,2956164.424222222,5499.309498541148,3850162.8538369923,333.26492929332943,1283.1242512517886,1814.792,23.3,0.45
2023-06-01 07:00:00,2974930.1462287996,5504.399423510904,3874564.9093480036,325.2937810706305,1260.3718693653968,1798.4133,25.6,0.4258819045102521
2023-06-01 08:00:00,3324394.7257777774,5506.839594758076,4328872.034984296,321.7866721667294,1392.9733263732144,1962.1424,26.7,0.7
2023-06-01 09:00:00,3386095.64356871,5506.839594758076,4409083.228112509,322.8808830412409,1423.608686095292,1992.6446,26.7,0.7517638090205041
2023-06-01 10:00:00,3489039.702666667,5511.687039793188,4542916.806618398,326.97422054985526,1485.4166818668882,2012.8016,28.9,0.7999999999999999
2023-06-01 11:00:00,3538412.724945124,5511.687039793188,4607101.735580392,334.8358245408458,1542.6227083766225,2028.9267,28.9,0.8414213562373094
2023-06-01 12:00:00,3576297.97741747,5511.687039793188,4656352.563794442,346.3182861011679,1612.5800393760705,2046.8752,28.9,0.8732050807568876
2023-06-01 13:00:00,3577389.664291611,5509.271549628658,4657768.616593611,354.02050390955094,1648.9455927405622,2065.6018,27.8,0.8931851652578137
2023-06-01 14:00:00,3548328.052222222,5505.287168484068,4619983.341207919,347.44462777982085,1605.1883923349583,2083.5918,26.0,0.8999999999999999
2023-06-01 15:00:00,3531941.707402723,5504.399423510904,4598679.938874104,335.71314042338633,1543.8372840814518,2058.8736,25.6,0.8931851652578137
2023-06-01 16:00:00,3415164.312084137,5494.520782320681,4446856.482726395,334.26032680795043,1486.4077011841778,2064.919,21.1,0.8732050807568877
2023-06-01 17:00:00,3377279.059611791,5494.520782320681,4397605.654512345,338.2739711046615,1487.595528104205,2050.3965,21.1,0.8414213562373095
2023-06-01 18:00:00,3327906.0373333343,5494.520782320681,4333420.725550352,343.01845804600555,1486.4432953428843,2025.9934,21.1,0.7999999999999999
2023-06-01 19:00:00,3260080.854013155,5493.4514050439875,4245246.59704366,346.3652334655334,1470.4058287037883,1995.6948,20.6,0.7517638090205041
2023-06-01 20:00:00,2840788.876222222,5493.4514050439875,3700167.025915446,347.60552217939903,1286.1984911943325,1771.1998,20.6,0.4
2023-06-01 21:00:00,2871639.335117689,5493.4514050439875,3740272.622479553,347.18166707011574,1298.5540843691647,1787.8595,20.6,0.4258819045102521
2023-06-01 22:00:00,2900387.3862222224,5493.4514050439875,3777645.088915447,347.74489911546965,1313.6568103389513,1799.2285,20.6,0.45
2023-06-01 23:00:00,2935402.978472562,5494.520782320681,3823166.7490313477,354.14011475181053,1353.9367112172679,1814.3172,21.1,0.47071067811865475
2023-06-02 00:00:00,2954345.604708735,5494.520782320681,3847792.1631383724,371.9097252752193,1431.0313263089338,1824.3242,21.1,0.48660254037844386
2023-06-02 01:00:00,2955924.3562569167,5493.4514050439875,3849843.149960549,386.9938720421317,1489.8657073581103,1832.732,20.6,0.4965925826289069
2023-06-02 02:00:00,2959985.8962222217,5493.4514050439875,3855123.151915446,386.3783750990497,1489.5362192438172,1838.8546,20.6,0.5
2023-06-02 03:00:00,2955924.3562569167,5493.4514050439875,3849843.149960549,374.6891950293277,1442.4946308478893,1836.7156,20.6,0.4965925826289069
2023-06-02 04:00:00,2944016.523597624,5493.4514050439875,3834362.967503469,360.08627081630397,1380.7014619244612,1830.4414,20.6,0.48660254037844386
2023-06-02 05:00:00,2925073.897361451,5493.4514050439875,3809737.553396444,345.66464558512956,1316.8915811671404,1820.4081,20.6,0.47071067811865475
2023-06-02 06:00:00,2900387.3862222224,5493.4514050439875,3777645.088915447,333.26492929332943,1258.9566234526994,1807.2623,20.6,0.45
2023-06-02 07:00:00,2879902.600006577,5494.306233528587,3751015.9781121374,325.2937810706305,1220.1821703764465,1790.8677,21.0,0.4258819045102521
2023-06-02 08:00:00,3221103.914666667,5495.814584821527,4194579.648026936,321.7866721667294,1349.7598260768787,1959.7348,21.7,0.7
2023-06-02 09:00:00,3282804.8324575983,5495.814584821527,4274790.841155146,322.8808830412409,1380.2482416087826,1990.9352,21.7,0.7517638090205041
2023-06-02 10:00:00,3350630.015777778,5496.900479018563,4362964.991133836,326.97422054985526,1426.577077262292,2018.2863,22.2,0.7999999999999999
2023-06-02 11:00:00,3412397.935389568,5498.211467953035,4443264.990914778,334.8358245408458,1487.7642968864234,2047.2129,22.8,0.8414213562373094
2023-06-02 12:00:00,3460612.268973025,5499.309498541148,4505945.052013036,346.3182861011679,1560.4911676791926,2059.8254,23.3,0.8732050807568876
