timestamps,datacenter_energy,cooling_energy,total_energy,carbon_intensity,carbon_emissions,water_usage,ambient_temperature,workload
2023-06-01 00:00:00,3018385.9075976238,345.9865743681119,3320605.083589191,371.9097252752193,1234.9653243851526,0.0,24.2,0.48660254037844386
2023-06-01 01:00:00,3022030.475368028,345.0515386228065,3324613.079597316,386.9938720421317,1286.6048887152813,0.0,23.8,0.4965925826289069
2023-06-01 02:00:00,3021960.3828888894,344.5848021396612,3324535.464460132,386.3783750990497,1284.5286107172703,0.0,23.6,0.5
2023-06-01 03:00:00,3015833.0267013614,344.35165537350065,3317795.1161924084,374.6891950293277,1243.1419813583684,0.0,23.5,0.4965925826289069
2023-06-01 04:00:00,3012188.458930957,345.2851133855393,3313787.118448777,360.08627081630397,1193.249245761326,0.0,23.9,0.48660254037844386
2023-06-01 05:00:00,3009772.362472562,347.1576875581584,3311131.4721761327,345.66464558512956,1144.5410868155313,0.0,24.7,0.47071067811865475
2023-06-01 06:00:00,2956164.424222222,343.88584228987406,3252159.1410709633,333.26492929332943,1083.8305861996696,0.0,23.3,0.45
2023-06-01 07:00:00,2974930.1462287996,349.2694167771169,3272807.3572101346,325.2937810706305,1064.6238799426621,0.0,25.6,0.4258819045102521
2023-06-01 08:00:00,3324394.7257777774,351.8503671347017,3657221.2337594037,321.7866721667294,1176.8450501889388,0.0,26.7,0.7
2023-06-01 09:00:00,3386095.64356871,351.8503671347017,3725092.2433294295,322.8808830412409,1202.7610729362834,0.0,26.7,0.7517638090205041
2023-06-01 10:00:00,3489039.702666667,356.97747246030167,3838336.3481530403,326.97422054985526,1255.0370356455182,0.0,28.9,0.7999999999999999
2023-06-01 11:00:00,3538412.724945124,356.97747246030167,3892646.6726593426,334.8358245408458,1303.3975582860708,0.0,28.9,0.8414213562373094
2023-06-01 12:00:00,3576297.97741747,356.97747246030167,3934320.4503789237,346.3182861011679,1362.527115348004,0.0,28.9,0.8732050807568876
2023-06-01 13:00:00,3577389.664291611,354.4226270939723,3935518.495610576,354.02050390955094,1393.254240961414,0.0,27.8,0.8931851652578137
2023-06-01 14:00:00,3548328.052222222,350.20837780642535,3903546.0866600317,347.44462777982085,1356.266117100971,0.0,26.0,0.8999999999999999
2023-06-01 15:00:00,3531941.707402723,349.2694167771169,3885520.07450145,335.71314042338633,1304.4201463889917,0.0,25.6,0.8931851652578137
2023-06-01 16:00:00,3415164.312084137,338.82085397976584,3757053.4462319287,334.26032680795043,1255.833912772421,0.0,21.1,0.8732050807568877
2023-06-01 17:00:00,3377279.059611791,338.82085397976584,3715379.668512348,338.2739711046615,1256.8162346291929,0.0,21.1,0.8414213562373095
2023-06-01 18:00:00,3327906.0373333343,338.82085397976584,3661069.3440060457,343.01845804600555,1255.8143611804546,0.0,21.1,0.7999999999999999
2023-06-01 19:00:00,3260080.854013155,337.6897818601861,3586460.398174517,346.3652334655334,1242.2251931286064,0.0,20.6,0.7517638090205041
2023-06-01 20:00:00,2840788.876222222,337.6897818601861,3125239.2226044904,347.60552217939903,1086.350411908973,0.0,20.6,0.4
2023-06-01 21:00:00,2871639.335117689,337.6897818601861,3159174.727389504,347.18166707011574,1096.8075484208664,0.0,20.6,0.4258819045102521
2023-06-01 22:00:00,2900387.3862222224,337.6897818601861,3190797.583604491,347.74489911546965,1109.583583808428,0.0,20.6,0.45
2023-06-01 23:00:00,2935402.978472562,338.82085397976584,3229315.979259196,354.14011475181053,1143.630331464707,0.0,21.1,0.47071067811865475
2023-06-02 00:00:00,2954345.604708735,338.82085397976584,3250152.8681189865,371.9097252752193,1208.7634602845983,0.0,21.1,0.48660254037844386
2023-06-02 01:00:00,2955924.3562569167,337.6897818601861,3251888.2506426545,386.9938720421317,1258.460825564515,0.0,20.6,0.4965925826289069
2023-06-02 02:00:00,2959985.8962222217,337.6897818601861,3256355.94460449,386.3783750990497,1258.185518620414,0.0,20.6,0.5
2023-06-02 03:00:00,2955924.3562569167,337.6897818601861,3251888.2506426545,374.6891950293277,1218.4473909586247,0.0,20.6,0.4965925826289069
2023-06-02 04:00:00,2944016.523597624,337.6897818601861,3238789.634717433,360.08627081630397,1166.2436815238998,0.0,20.6,0.48660254037844386
2023-06-02 05:00:00,2925073.897361451,337.6897818601861,3217952.745857642,345.66464558512956,1112.3324954065763,0.0,20.6,0.47071067811865475
2023-06-02 06:00:00,2900387.3862222224,337.6897818601861,3190797.583604491,333.26492929332943,1063.380931089277,0.0,20.6,0.45
2023-06-02 07:00:00,2879902.600006577,338.59392737274254,3168265.313327345,325.2937810706305,1030.617003207178,0.0,21.0,0.4258819045102521
2023-06-02 08:00:00,3221103.914666667,340.1892989325834,3543588.5143621597,321.7866721667294,1140.2795555648438,0.0,21.7,0.7
2023-06-02 09:00:00,3282804.8324575983,340.1892989325834,3611459.523932184,322.8808830412409,1166.071240154923,0.0,21.7,0.7517638090205041
2023-06-02 10:00:00,3350630.015777778,341.3378408717556,3686068.488980515,326.97422054985526,1205.2493710777867,0.0,22.2,0.7999999999999999
2023-06-02 11:00:00,3412397.935389568,342.7244637832171,3754014.725838687,334.8358245408458,1256.9786160646738,0.0,22.8,0.8414213562373094
2023-06-02 12:00:00,3460612.268973025,343.88584228987406,3807051.7702968465,346.3182861011679,1318.451644187621,0.0,23.3,0.8732050807568876
2023-06-02 13:00:00,3540204.972291612,350.20837780642535,3894610.6987363608,354.02050390955094,1378.7720420981748,0.0,26.0,0.8931851652578137
