timestamps,datacenter_energy,cooling_energy,total_energy,carbon_intensity,carbon_emissions,water_usage,ambient_temperature,workload
2023-06-01 00:00:00,3018385.9075976238,5489.892497074459,3023875.800094698,371.9097252752193,1124.608818079603,1820.5213,24.2,0.48660254037844386
2023-06-01 01:00:00,3022030.475368028,5489.042464578727,3027519.5178326066,386.9938720421317,1171.6315008891681,1829.7062,23.8,0.4965925826289069
2023-06-01 02:00:00,3021960.3828888894,5488.618158684958,3027449.0010475744,386.3783750990497,1169.7408257200032,1837.0154,23.6,0.5
2023-06-01 03:00:00,3015833.0267013614,5488.406207079358,3021321.432908441,374.6891950293277,1132.0564956213188,1838.9224,23.5,0.4965925826289069
2023-06-01 04:00:00,3012188.458930957,5489.25480527212,3017677.713736229,360.08627081630397,1086.6243144647487,1837.4113,23.9,0.48660254037844386
2023-06-01 05:00:00,3009772.362472562,5490.957145429047,3015263.3196179913,345.66464558512956,1042.2699267215942,1826.7141,24.7,0.47071067811865475
2023-06-01 06:00:00,2956164.424222222,5487.982740639697,2961652.406962862,333.26492929332943,987.0148799978971,1814.792,23.3,0.45
2023-06-01 07:00:00,2974930.1462287996,5492.876899264464,2980423.023128064,325.2937810706305,969.5130743832871,1798.4133,25.6,0.4258819045102521
2023-06-01 08:00:00,3324394.7257777774,5495.223217771359,3329889.9489955488,321.7866721667294,1071.5142053687177,1962.1424,26.7,0.7
2023-06-01 09:00:00,3386095.64356871,5495.223217771359,3391590.8667864813,322.8808830412409,1095.0798539826267,1992.6446,26.7,0.7517638090205041
2023-06-01 10:00:00,3489039.702666667,5499.884222612814,3494539.5868892795,326.97422054985526,1142.6243576037355,2012.8016,28.9,0.7999999999999999
2023-06-01 11:00:00,3538412.724945124,5499.884222612814,3543912.6091677365,334.8358245408458,1186.628900591379,2028.9267,28.9,0.8414213562373094
2023-06-01 12:00:00,3576297.97741747,5499.884222612814,3581797.8616400827,346.3182861011679,1240.4420966040216,2046.8752,28.9,0.8732050807568876
2023-06-01 13:00:00,3577389.664291611,5497.56163591615,3582887.225927527,354.02050390955094,1268.4155411739562,2065.6018,27.8,0.8931851652578137
2023-06-01 14:00:00,3548328.052222222,5493.730500200199,3553821.7827224224,347.44462777982085,1234.7562864938113,2083.5918,26.0,0.8999999999999999
2023-06-01 15:00:00,3531941.707402723,5492.876899264464,3537434.584301987,335.71314042338633,1187.563273338316,2058.8736,25.6,0.8931851652578137
2023-06-01 16:00:00,3415164.312084137,5483.378205812326,3420647.6902899495,334.26032680795043,1143.3868148511795,2064.919,21.1,0.8732050807568877
2023-06-01 17:00:00,3377279.059611791,5483.378205812326,3382762.4378176033,338.2739711046615,1144.300483144246,2050.3965,21.1,0.8414213562373095
2023-06-01 18:00:00,3327906.0373333343,5483.378205812326,3333389.415539147,343.01845804600555,1143.4140973851138,2025.9934,21.1,0.7999999999999999
2023-06-01 19:00:00,3260080.854013155,5482.34995843089,3265563.203971586,346.3652334655334,1131.0775615400737,1995.6948,20.6,0.7517638090205041
2023-06-01 20:00:00,2840788.876222222,5482.34995843089,2846271.226180653,347.60552217939903,989.3795958407243,1771.1998,20.6,0.4
2023-06-01 21:00:00,2871639.335117689,5482.34995843089,2877121.68507612,347.18166707011574,998.8839029883078,1787.8595,20.6,0.4258819045102521
2023-06-01 22:00:00,2900387.3862222224,5482.34995843089,2905869.7361806533,347.74489911546965,1010.5013782508377,1799.2285,20.6,0.45
2023-06-01 23:00:00,2935402.978472562,5483.378205812326,2940886.3566783746,354.14011475181053,1041.4858318261136,1814.3172,21.1,0.47071067811865475
2023-06-02 00:00:00,2954345.604708735,5483.378205812326,2959828.9829145474,371.9097252752193,1100.789183897381,1824.3242,21.1,0.48660254037844386
2023-06-02 01:00:00,2955924.3562569167,5482.34995843089,2961406.7062153476,386.9938720421317,1146.0462479298128,1832.732,20.6,0.4965925826289069
2023-06-02 02:00:00,2959985.8962222217,5482.34995843089,2965468.2461806526,386.3783750990497,1145.7928023671093,1838.8546,20.6,0.5
2023-06-02 03:00:00,2955924.3562569167,5482.34995843089,2961406.7062153476,374.6891950293277,1109.6070949062814,1836.7156,20.6,0.4965925826289069
2023-06-02 04:00:00,2944016.523597624,5482.34995843089,2949498.873556055,360.08627081630397,1062.074050155689,1830.4414,20.6,0.48660254037844386
2023-06-02 05:00:00,2925073.897361451,5482.34995843089,2930556.247319882,345.66464558512956,1012.9896865971142,1820.4081,20.6,0.47071067811865475
2023-06-02 06:00:00,2900387.3862222224,5482.34995843089,2905869.7361806533,333.26492929332943,968.4244721638713,1807.2623,20.6,0.45
2023-06-02 07:00:00,2879902.600006577,5483.17190889685,2885385.771915474,325.2937810706305,938.5980475937844,1790.8677,21.0,0.4258819045102521
2023-06-02 08:00:00,3221103.914666667,5484.622246678524,3226588.5369133456,321.7866721667294,1038.2731877446618,1959.7348,21.7,0.7
2023-06-02 09:00:00,3282804.8324575983,5484.622246678524,3288289.4547042768,322.8808830412409,1061.7258028301176,1990.9352,21.7,0.7517638090205041
2023-06-02 10:00:00,3350630.015777778,5485.666375714135,3356115.6821534922,326.97422054985526,1097.363309247284,2018.2863,22.2,0.7999999999999999
2023-06-02 11:00:00,3412397.935389568,5486.9269419972825,3417884.8623315655,334.8358245408458,1144.430296064465,2047.2129,22.8,0.8414213562373094
2023-06-02 12:00:00,3460612.268973025,5487.982740639697,3466100.2517136647,346.3182861011679,1200.373898628303,2059.8254,23.3,0.8732050807568876
2023-06-02 13:00:00,3540204.972291612,5493.730500200199,3545698.7027918124,354.02050390955094,1255.2500414737985,2065.1147,26.0,0.8931851652578137
2023-06-02 14:00:00,3550393.8684444437,5493.943861593379,3555887.812306037,347.44462777982085,1235.4741173734724,2067.5997,26.1,0.8999999999999999
2023-06-02 15:00:00,3554665.6858471674,5495.223217771359,3560160.909064939,335.71314042338633,1195.1927991947684,2056.8974,26.7,0.8931851652578137
2023-06-02 16:00:00,3530850.0205285815,5495.223217771359,3536345.243746353,334.26032680795043,1182.0599168803972,2042.0269,26.7,0.8732050807568877
2023-06-02 17:00:00,3480569.8707229015,5493.943861593379,3486063.814584495,338.2739711046615,1179.2446500837614,2027.3981,26.1,0.8414213562373095
2023-06-02 18:00:00,3431196.848444445,5493.943861593379,3436690.7923060386,343.01845804600555,1178.8483763577226,2003.5097,26.1,0.7999999999999999
2023-06-02 19:00:00,3350976.7677909327,5491.596737855594,3356468.3645287883,346.3652334655334,1162.5639486996909,1981.8577,25.0,0.7517638090205041
2023-06-02 20:00:00,2908960.811555556,5489.25480527212,2914450.066360828,347.60552217939903,1013.0789371831398,1774.232,23.9,0.4
2023-06-02 21:00:00,2939811.270451022,5489.25480527212,2945300.525256294,347.18166707011574,1022.5543463809677,1790.5934,23.9,0.4258819045102521
2023-06-02 22:00:00,2968559.321555555,5489.25480527212,2974048.576360827,347.74489911546965,1034.2102221511018,1805.7422,23.9,0.45
2023-06-02 23:00:00,2980850.9353614505,5487.982740639697,2986338.9181020902,354.14011475181053,1057.582407144472,1820.535,23.3,0.47071067811865475
2023-06-03 00:00:00,2999793.561597624,5487.982740639697,3005281.5443382636,371.9097252752193,1117.6934335295302,1830.4269,23.3,0.48660254037844386
2023-06-03 01:00:00,3011701.394256917,5487.982740639697,3017189.3769975565,386.9938720421317,1167.6337996886716,1832.2051,23.3,0.4965925826289069
2023-06-03 02:00:00,3005433.853111111,5486.9269419972825,3010920.7800531085,386.3783750990497,1163.3546785488834,1839.5398,22.8,0.5
2023-06-03 03:00:00,3001372.3131458056,5486.9269419972825,3006859.240087803,374.6891950293277,1126.6376682349949,1837.4174,22.8,0.4965925826289069
2023-06-03 04:00:00,2977069.58315318,5485.666375714135,2982555.249528894,360.08627081630397,1073.9771973064503,1832.9199,22.2,0.48660254037844386
2023-06-03 05:00:00,2970521.8542503393,5486.9269419972825,2976008.7811923367,345.66464558512956,1028.7010206090824,1825.5584,22.8,0.47071067811865475
2023-06-03 06:00:00,2945835.3431111113,5486.9269419972825,2951322.2700531087,333.26492929332943,983.5722076510777,1816.7657,22.8,0.45
2023-06-03 07:00:00,2927416.3731176886,5487.982740639697,2932904.3558583283,325.2937810706305,954.0555474356776,1796.7509,23.3,0.4258819045102521
2023-06-03 08:00:00,3266551.8715555547,5489.25480527212,3272041.1263608267,321.7866721667294,1052.8992252443272,1964.3394,23.9,0.7
2023-06-03 09:00:00,3328252.7893464873,5489.25480527212,3333742.0441517592,322.8808830412409,1076.4015750474314,1995.2317,23.9,0.7517638090205041
2023-06-03 10:00:00,3385748.8915555556,5489.25480527212,3391238.1463608276,326.97422054985526,1108.8474496052675,2023.6429,23.9,0.7999999999999999
2023-06-03 11:00:00,3422727.0165006784,5487.982740639697,3428214.999241318,334.8358245408458,1147.8891959742618,2053.0901,23.3,0.8414213562373094
2023-06-03 12:00:00,3450283.1878619147,5486.9269419972825,3455770.114803912,346.3182861011679,1196.7963833185272,2074.0907,22.8,0.8732050807568876
2023-06-03 13:00:00,3474098.8531805,5486.9269419972825,3479585.7801224976,354.02050390955094,1231.8447112754745,2081.3892,22.8,0.8931851652578137
2023-06-03 14:00:00,3459497.9546666667,5484.622246678524,3464982.576913345,347.44462777982085,1203.8895816992217,2086.1724,21.7,0.8999999999999999
2023-06-03 15:00:00,3474098.8531805,5486.9269419972825,3479585.7801224976,335.71314042338633,1168.1426696174824,2081.3707,22.8,0.8931851652578137
